OBJECTID,id,nombre,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INST,altitud,latitud,longitud,DEPARTAMEN,MUNICIPIO,AREA_OPERA,AREA_HIDRO,ZONA_HIDRO,observacio,CORRIENTE,FECHA_SUSP,SUBZONA_HI,ENTIDAD,COMID
4268.00000000000,2319700096.00000000000,SAN JUAN DE LOS CHORROS - AUT   [2319700096],Limnigráfica,Automática con Telemetría,Activa,2017/12/31,55.00000000000,7.69280556000,-73.77405556000,Santander,Puerto Wilches,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,Solicitado mediante correo electrónico del 20180704,Lebrija,,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9004553"
4270.00000000000,2105700098.99999976158,PUENTE COHETANDO - AUT   [2105700099],Limnigráfica,Automática con Telemetría,Activa,2017/12/28,1314.00000000000,2.57930556000,-75.98738889000,Cauca,Páez (Belalcázar),Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Solicitado mediante correo electrónico,Paez,,Río Páez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9016257"
4271.00000000000,3602700101.00000047684,SAN SALVADOR - AUT   [3602700101],Limnigráfica,Automática con Telemetría,Activa,2018/03/17,178.00000000000,6.22768056000,-71.61848333000,Arauca,Tame,Area Operativa 06 - Boyacá-Casanare-Vichada,Orinoco,Casanare,Solicitado mediante correo electrónico,"1248",,Río Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9007266"
4286.00000000000,2603700157.00000000000,REMOLINO - AUT   [2603700157],Limnigráfica,Automática con Telemetría,Activa,2017/06/15,1606.00000000000,2.51466667000,-76.83147222000,Cauca,El Tambo (Cauca),Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Sucio,,Rio Salado y otros directos Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9016364"
4295.00000000000,2602700148.00000000000,CAUCA ALTO - AUT   [2602700148],Limnigráfica,Automática con Telemetría,Activa,2017/04/28,1258.00000000000,2.69436111000,-76.75291667000,Cauca,Cajibío,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Cauca,,Río Palacé,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9016035"
4296.00000000000,2629700151.00000000000,LA VORAGINE - AUT   [2629700151],Limnigráfica,Automática con Telemetría,Activa,2017/04/30,1239.00000000000,3.34630556000,-76.58933333000,Valle del Cauca,Cali,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Pance,,Ríos Claro y Jamundí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9014278"
4297.00000000000,1605700152.00000023842,PALO GRANDE - AUT   [1605700152],Limnigráfica,Automática con Telemetría,Activa,2017/12/14,1087.00000000000,8.29076111000,-73.30450000000,Norte de Santander,Ocaña,Area Operativa 08 - Santanderes-Arauca,Caribe,Catatumbo,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Algodonal,,Río Algodonal (Alto Catatumbo),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003734"
4298.00000000000,5311700154.00000000000,PUENTE ZACARIAS - AUT   [5311700154],Limnigráfica,Automática con Telemetría,Activa,2018/03/05,12.00000000000,3.81452778000,-77.00541667000,Valle del Cauca,Buenaventura,Area Operativa 09 - Cauca-Valle-Caldas,Pacifico,Tapaje - Dagua - Directos,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Dagua,,Dagua - Buenaventura - Bahia Málaga,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9012921"
4299.00000000000,2119700146.99999976158,SAN MIGUEL,Limnigráfica,Automática con Telemetría,Activa,2018/09/21,268.00000000000,4.24271111000,-74.74286944000,Cundinamarca,Ricaurte (Cundinamarca),Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Por Acuerdo Mutuo La Estación será Operada por el AO 11 Bogotá.,Sumapaz,,Río Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011821"
4300.00000000000,2314700159.00000000000,RIO LA COLORADA - AUT   [2314700159],Limnigráfica,Automática con Telemetría,Activa,2017/07/14,125.00000000000,6.85459444000,-73.76740000000,Santander,Simacota,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",La Colorada,,Río Opón,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9006076"
4301.00000000000,2619700161.00000000000,SALGAR - AUT   [2619700161],Limnigráfica,Automática con Telemetría,Activa,2017/12/29,642.00000000000,5.88097222000,-75.90825000000,Antioquia,Pueblorrico,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Cauca,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",San Juan,,Río San Juan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9008017"
4302.00000000000,2120700146.00000023842,UNIVERSIDAD DE LA SABANA - AUT   [2120700146],Limnigráfica,Automática con Telemetría,Activa,2018/10/16,2553.00000000000,4.85475000000,-74.04000000000,Cundinamarca,Chía,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Magdalena Cauca,Alto Magdalena,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Bogota,,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9010345"
4312.00000000000,2405700149.00000000000,EL JUNCAL - AUT   [2405700149],Limnigráfica,Automática con Telemetría,Activa,2018/04/11,329.00000000000,6.79377778000,-73.19863889000,Santander,Los Santos,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Sogamoso,,Río Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9006268"
4313.00000000000,2633700150.00000000000,GUAYABAL - AUT   [2633700150],Limnigráfica,Automática con Telemetría,Activa,2017/07/06,931.00000000000,3.89456944000,-76.34702222000,Valle del Cauca,Buga,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Cauca,,Ríos Guadalajara y San Pedro,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9012693"
4314.00000000000,2502700153.00000000000,PLANTA ECOPETROL - AUT   [2502700153],Limnigráfica,Automática con Telemetría,Activa,2018/10/11,14.00000000000,9.17510000000,-74.73008889000,Bolívar,Magangué,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Magdalena,,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9002296"
4315.00000000000,2311700155.00000000000,PUERTO BOYACA - AUT   [2311700155],Limnigráfica,Automática con Telemetría,Activa,2018/09/18,147.00000000000,5.98025833000,-74.59496944000,Boyacá,Puerto Boyacá,Area Operativa 10 - Tolima,Magdalena Cauca,Medio Magdalena,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Magdalena,,Directos al Magdalena Medio entre ríos Negro,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9007781"
4316.00000000000,2613700156.00000000000,PUERTO CALDAS - AUT   [2613700156],Limnigráfica,Automática con Telemetría,Activa,2018/03/07,896.00000000000,4.81411389000,-75.91796111000,RIsaralda,Pereira,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Cauca,,Río Otún y otros directos al Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9010408"
4317.00000000000,2611700158.00000000000,RIO FRIO - AUT   [2611700158],Limnigráfica,Automática con Telemetría,Activa,2017/10/10,940.00000000000,4.15219444000,-76.29008056000,Valle del Cauca,Riofrío,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Frio,,Río Frío,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9012072"
4318.00000000000,1501700160.00000000000,RIO MANZANARES ALERTAS - AUT   [1501700160],Limnigráfica,Automática con Telemetría,Activa,2018/09/16,453.00000000000,11.18708056000,-74.09690556000,Magdalena,Santa Marta,Area Operativa 05 - Magdalena-Cesar-Guajira,Caribe,Caribe - Guajira,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Manzanares,,Río  Piedras - Río Manzanares,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000151"
4319.00000000000,2120700162.00000023842,SAN JOAQUIN - AUT   [2120700162],Limnigráfica,Automática con Telemetría,Activa,2018/03/05,614.00000000000,4.63825000000,-74.52002778000,Cundinamarca,La Mesa,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Magdalena Cauca,Alto Magdalena,"Solicitado mediante correo electrónico por Jorge A. González, coordinador área operativa 11",Apulo,,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011135"
4330.00000000000,26237040.00000000000,PUERTO VALDIVIA - AUT [26237040],Limnigráfica,Automática con Telemetría,Activa,1959/10/15,129.00000000000,7.29000000000,-75.40000000000,Antioquia,Valdivia,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Cauca,Estación Homologada con PUERTO VALDIVIA [26240150]. Datos Transferidos desde 15/10/1979.,Cauca,,Directos Río Cauca entre Río San Juan y Pto Valdia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9005322"
4331.00000000000,26187110.00000000000,LA PINTADA [26187110],Limnigráfica,Convencional,Activa,1961/10/15,1870.00000000000,5.73000000000,-75.61000000000,Antioquia,La Pintada,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Cauca,Estación Homologada con LA PINTADA ALERTAS [26180220]. Datos Transferidos desde 02/06/1980.,Cauca,,Río Frío y Otros Directos al Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9008240"
4336.00000000000,12017020.00000000000,BARRANQUILLITA  - AUT [12017020],Limnimétrica,Automática con Telemetría,Activa,1977/03/15,22.00000000000,7.57000000000,-76.71000000000,Antioquia,Chigorodó,Area Operativa 01 - Antioquia-Chocó,Caribe,Caribe - Litoral,Estacion Homologada con BARRANQUILLITA [12010030]. Datos Transferidos desde 15/12/1974. Estación BARRANQUILLITA AUT [12017020] Recodificada con código [12010030].,Leon,,Río León,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9004765"
4348.00000000000,11047020.00000000000,QUIBDO - AUT [11047020],Limnigráfica,Automática con Telemetría,Activa,1974/05/15,27.00000000000,5.69000000000,-76.65999722000,Chocó,Quibdó,Area Operativa 01 - Antioquia-Chocó,Caribe,Atrato - Darién,Estación Homologada con QUIBDO - AUT [11047040]. Datos Transferidos desde 30/11/2008,Atrato,,Río Cabi y otros Directos Atrato (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9008452"
4353.00000000000,26247020.00000000000,LA COQUERA - AUT [26247020],Limnigráfica,Automática con Telemetría,Activa,1966/08/15,49.00000000000,7.96000000000,-75.20000000000,Antioquia,Caucasia,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Cauca,Estacion Homologada con LA COQUERA [26240160]. Datos Transferidos desde 15/03/1980.,Cauca,,Directos al Cauca entre Pto Valdivia y Río Nechí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9004026"
4356.00000000000,25027120.00000000000,MARRALU - AUT [25027120],Limnimétrica,Convencional,Suspendida,1977/01/15,27.00000000000,8.32000000000,-75.24000000000,Córdoba,Ayapel,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Estacion Homologada con MARRALU [25027770]. Datos Transferidos desde 15/01/1977.,San Jorge,2020-04-21 9:06,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003631"
4358.00000000000,13067040.00000000000,MARACAYO [13067040],Limnimétrica,Convencional,Activa,1964/08/15,25.00000000000,8.41000000000,-75.89000000000,Córdoba,Montería,Area Operativa 02 - Atlántico-Bolivar-Sucre,Caribe,Sinú,Estacion Homologada con MARACAYO [13065020]. Datos Transferidos desde 15/05/1979.,Cga. Betanci,,Medio Sinú,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003337"
4364.00000000000,25027200.00000000000,LAS VARAS - AUT [25027200]LAS VARAS,Limnigráfica,Automática con Telemetría,Activa,1966/06/15,40.00000000000,8.39000000000,-74.56000000000,Bolívar,San Jacinto Del Cauca,Area Operativa 01 - Antioquia-Chocó,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Estacion Homologada con LAS VARAS [25020420]. Datos Transferidos desde 15/04/1987.,Cauca,,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003397"
4368.00000000000,25027220.00000000000,SAN MARCOS - AUT [25027220],Limnimétrica,Convencional,Suspendida,1968/03/15,22.00000000000,8.65000000000,-75.13000000000,Sucre,San Marcos,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Estacion Homologada con SAN MARCOS - AUT [25027750]. Datos Transferidos desde 15/03/1968. Estación SAN MARCOS - AUT [25027750] Recodificada con código [25027220].,Cga. San Marcos,2020-04-21 9:34,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9003007"
4374.00000000000,25027180.00000000000,SAN ANTONIO [25027180],Limnigráfica,Convencional,Activa,1967/04/15,17.00000000000,9.04000000000,-74.77000000000,Bolívar,Magangué,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Estacion Homologada con SAN ANTONIO ALERTA [25020950]. Datos Transferidos desde 15/04/1974. Estación será movida a la red de Alertas.,San Jorge,,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9002496"
4386.00000000000,32077070.00000000000,PIÑALITO [32077070],Limnimétrica,Convencional,Activa,1978/09/15,318.00000000000,2.97000000000,-73.68000000000,Meta,Vistahermosa,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Guaviare,Estacion Homologada con PIÑALITO [32070040] . Datos Transferidos desde 15/09/1978.,Guejar,,Río Guejar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9015197"
4390.00000000000,29037701.00000000000,GUAJARO COMPUERTAS [29037701],Limnigráfica,Automática con Telemetría,Activa,2014/03/28,20.00000000000,10.41000000000,-75.07000000000,Atlantico,Manatí,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,Estacion Homologada con COMPUERTAS CANAL DIQUE [29037800]. Datos Transferidos desde 15/08/1983. Estación GUAJARO COMPUERTAS [29037701] Recodificada con código [29037800].,Canal Del Dique,,Canal del Dique margen derecho,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000713"
4391.00000000000,25027930.00000000000,COYONGAL [25027930],Limnimétrica,Convencional,Activa,1976/11/15,20.00000000000,8.94999722000,-74.49000000000,Bolívar,Pinillos,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,Estacion Homologada con COYONGAL [25021280]. Datos Transferidos desde 15/03/1979.,Magdalena (Loba),,Directos Bajo Magdalena entre El Banco y El Plato,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9002605"
4393.00000000000,29037770.00000000000,SAN CRISTOBAL [29037770],Limnigráfica,Convencional,Activa,1983/06/15,35.00000000000,9.89000000000,-75.25000000000,Bolívar,San Jacinto,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,Estacion Homologada con SAN CRISTOBAL [29030150]. Datos Transferidos desde 15/11/1963.,Ay Matuya,,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9001256"
4398.00000000000,32077080.00000000000,PUERTO RICO [32077080],Limnimétrica,Convencional,Activa,1978/10/15,199.00000000000,2.94000000000,-73.21000000000,Meta,Puerto Rico (Meta),Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Guaviare,Estacion Homologada con PUERTO RICO [32080010]. Datos Transferidos desde 15/08/1979.,Ariari,,Río Ariari,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9015222"
4401.00000000000,32067030.00000000000,PUERTO ANGOSTURAS  - AUT [32067030],Limnimétrica,Convencional,Activa,1991/12/15,745.00000000000,3.79000000000,-73.92000000000,Meta,Cubarral,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Guaviare,Estacion Homologada con PUERTO ANGOSTURAS [32060100]. Datos Transferidos desde 15/03/2001.,Ariari,,Río Ariari,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9012988"
4407.00000000000,35107030.00000000000,CABUYARO [35107030],Limnimétrica,Convencional,Activa,1976/05/15,169.00000000000,4.28000000000,-72.79000000000,Meta,Cabuyaro,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Meta,"Estacion Homologada con CABUYARO [35100020]. Datos Transferidos desde 15/06/1968.

",Meta,,Directos al Río Meta entre ríos Humea y Upia (mi),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011802"
4409.00000000000,35117010.00000000000,HUMAPO [35117010],Limnimétrica,Convencional,Activa,1978/04/15,153.00000000000,4.33000000000,-72.39000000000,Meta,Puerto López,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Meta,Estacion Homologada con FUNDO NUEVO HUMAPO [35180030] . Datos Transferidos desde 15/06/1983.,Meta,,Río Túa y otros directos al Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9011627"
4416.00000000000,35227070.00000000000,OROCUE BZO DERECHO [35227070],Limnigráfica,Automática con Telemetría,Activa,1978/04/15,126.00000000000,4.78000000000,-71.34999722000,Casanare,Orocué,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Meta,Estacion Homologada con OROCUE [35220030]. Datos Transferidos desde 15/04/1981.,Meta,,Caño Guanápalo y otros directos al Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9010467"
4419.00000000000,42077020.00000000000,MITU [42077020],Limnigráfica,Automática con Telemetría,Activa,1984/04/15,180.00000000000,1.26000000000,-70.24000000000,Vaupes,Mitú,Area Operativa 03 - Meta-Guaviare-Guainía,Amazonas,Vaupes,"Estacion Homologada con MITU [42075010]. Datos Transferidos desde 15/03/1985.

",Vaupes,,Bajo Vaupés,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9020017"
4428.00000000000,21057060.00000000000,PAICOL - AUT [21057060],Limnigráfica,Automática sin Telemetría,Activa,1971/07/15,785.00000000000,2.46000000000,-75.76000000000,Huila,Tesalia,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Estacion Homologada con PAEZ PAICOL RADIO [21050150]. Datos Transferidos desde 15/02/1979.,Paez,,Río Páez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9016523"
4440.00000000000,28017140.00000000000,CORRAL DE PIEDRA  - AUT [28017140],Limnigráfica,Automática con Telemetría,Activa,2004/09/15,275.00000000000,10.83000000000,-73.07000000000,La Guajira,San Juan Del Cesar,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena Cauca,Cesar,Estacion Activada Sg/REQ 2020-002345. Corroborado por el Coordinador del AO.,Cesar,,Alto Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,"9000433"
